workerid,language,initialValue,die0numdots,die0color,die1numdots,die1color,die2numdots,die2color,die3numdots,die3color,numRed,numBlack,context,quantifier,number,qcolor,attentionCheck,requestedValue,rt,response
A36T3XYC4WBLNK,English,0.3995943635236472,5,red,5,black,3,black,3,red,8,8,plain,exactly,eight,red,No,NA,3363,100
A36T3XYC4WBLNK,English,0.9613124788738787,2,black,6,red,1,black,3,red,9,3,plain,only,five,red,Yes,3,4727,3
A36T3XYC4WBLNK,English,0.2681538767646998,3,red,3,black,1,red,3,black,4,6,plain,bare,four,red,No,NA,3042,100
A36T3XYC4WBLNK,English,0.5087975254282355,4,red,3,red,3,black,1,black,7,4,existential,more than,eight,red,No,NA,3058,0
A36T3XYC4WBLNK,English,0.7895338502712548,3,black,1,red,2,red,2,black,3,5,plain,only,eight,black,No,NA,2808,0
A36T3XYC4WBLNK,English,0.3524038011673838,2,red,4,black,4,black,6,red,8,8,plain,only,seven,red,No,NA,3588,0
A36T3XYC4WBLNK,English,0.837728425161913,3,black,3,black,3,red,5,red,8,6,existential,bare,six,red,No,NA,5569,70
A36T3XYC4WBLNK,English,0.399691647849977,4,red,2,black,3,red,6,black,7,8,plain,only,eight,red,No,NA,2730,0
A36T3XYC4WBLNK,English,0.32263846695423126,4,red,2,red,5,black,2,black,6,7,plain,more than,eight,red,No,NA,2777,0
A36T3XYC4WBLNK,English,0.31113320332951844,4,black,2,red,3,black,6,red,8,7,plain,only,seven,red,No,NA,2667,0
A36T3XYC4WBLNK,English,0.516998439328745,4,red,6,red,1,black,6,black,10,7,existential,less than,six,red,No,NA,2481,0
A36T3XYC4WBLNK,English,0.0782534156460315,1,red,4,black,3,red,2,black,4,6,plain,bare,five,red,No,NA,1965,0
A36T3XYC4WBLNK,English,0.5600200893823057,4,black,2,red,2,red,5,black,4,9,plain,bare,six,black,No,NA,4509,70
A36T3XYC4WBLNK,English,0.6243788741994649,5,red,3,black,5,red,2,black,10,5,plain,exactly,seven,red,No,NA,2340,0
A36T3XYC4WBLNK,English,0.0022528546396642923,6,red,3,black,3,red,2,black,9,5,plain,bare,five,red,Yes,56,5054,56
A36T3XYC4WBLNK,English,0.9106029344256967,4,red,4,red,2,black,5,black,8,7,existential,only,eight,black,No,NA,4493,0
A36T3XYC4WBLNK,English,0.21240660827606916,4,red,4,black,1,black,6,red,10,5,plain,bare,eight,red,No,NA,5460,70
A36T3XYC4WBLNK,English,0.286910962080583,1,red,5,red,2,black,6,black,6,8,existential,exactly,eight,black,No,NA,2921,100
A36T3XYC4WBLNK,English,0.04244651319459081,2,black,1,black,4,red,5,red,9,3,plain,exactly,five,red,No,NA,2902,0
A36T3XYC4WBLNK,English,0.8879836944397539,5,black,2,red,2,red,2,black,4,7,existential,less than,eight,red,No,NA,7753,80
A36T3XYC4WBLNK,English,0.38344211084768176,5,red,5,black,6,black,5,red,10,11,existential,exactly,four,black,No,NA,2449,0
A36T3XYC4WBLNK,English,0.15900806081481278,6,red,1,black,5,black,3,red,9,6,plain,exactly,seven,black,No,NA,2403,0
A36T3XYC4WBLNK,English,0.9590522986836731,6,black,5,red,1,black,5,red,10,7,existential,less than,five,black,No,NA,2621,0
A36T3XYC4WBLNK,English,0.6259551318362355,5,red,1,black,1,black,1,red,6,2,plain,bare,seven,black,No,NA,2043,0
A36T3XYC4WBLNK,English,0.7962409812025726,2,red,2,red,4,black,1,black,4,5,plain,bare,eight,black,No,NA,3448,0
A36T3XYC4WBLNK,English,0.9166675885207951,3,black,1,black,2,red,6,red,8,4,plain,less than,six,black,No,NA,5865,80
A36T3XYC4WBLNK,English,0.7582755899056792,3,black,4,black,3,red,2,red,5,7,existential,bare,four,red,No,NA,4431,70
A36T3XYC4WBLNK,English,0.5597808328457177,3,black,2,red,1,red,6,black,3,9,existential,less than,four,black,No,NA,7410,90
A36T3XYC4WBLNK,English,0.8302336565684527,6,red,4,black,3,black,5,red,11,7,existential,only,five,black,No,NA,3167,0
A2AAY4VT9L71SY,English,0.6277786328783307,6,red,6,black,2,red,6,black,8,12,existential,less than,five,black,No,NA,8701,0
A2AAY4VT9L71SY,English,0.5964251311658628,4,black,6,red,2,black,5,red,11,6,existential,only,four,red,No,NA,5304,5
A2AAY4VT9L71SY,English,0.7270352422291528,5,red,2,red,1,black,2,black,7,3,plain,exactly,seven,black,No,NA,3528,0
A2AAY4VT9L71SY,English,0.8423459736820268,5,black,4,black,2,red,3,red,5,9,existential,bare,four,red,No,NA,8693,84
A2AAY4VT9L71SY,English,0.4001764598587777,5,black,6,red,2,black,3,red,9,7,existential,bare,seven,red,No,NA,6303,85
A2AAY4VT9L71SY,English,0.041693412276137654,1,black,2,red,6,red,2,black,8,3,existential,bare,six,red,No,NA,2527,92
A2AAY4VT9L71SY,English,0.11912301613894982,2,black,4,red,5,black,4,red,8,7,existential,exactly,four,red,No,NA,2135,92
A2AAY4VT9L71SY,English,0.19744924621801008,5,red,1,black,5,red,3,black,10,4,existential,exactly,six,red,No,NA,4383,52
A2AAY4VT9L71SY,English,0.30671284921844055,5,red,2,red,4,black,5,black,7,9,existential,exactly,four,black,No,NA,3079,71
A2AAY4VT9L71SY,English,0.5666551846585235,1,black,3,black,4,red,4,red,8,4,plain,only,four,red,No,NA,3743,46
A2AAY4VT9L71SY,English,0.7959722961488973,5,red,5,black,4,red,3,black,9,8,plain,bare,eight,red,No,NA,3261,89
A2AAY4VT9L71SY,English,0.2761341915894242,5,black,2,black,5,red,3,red,8,7,plain,more than,six,red,No,NA,6839,100
A2AAY4VT9L71SY,English,0.7163138186267591,2,red,2,black,6,black,6,red,8,8,plain,more than,seven,black,Yes,57,5616,57
A2AAY4VT9L71SY,English,0.5727525340160682,1,red,3,black,3,black,5,red,6,6,plain,more than,four,black,No,NA,4151,100
A2AAY4VT9L71SY,English,0.0785524251690003,6,black,5,red,1,red,6,black,6,12,plain,more than,five,red,No,NA,2879,100
A2AAY4VT9L71SY,English,0.9796675049297121,3,red,5,black,2,red,5,black,5,10,existential,bare,eight,red,No,NA,3519,0
A2AAY4VT9L71SY,English,0.0955316628344195,3,red,3,black,6,black,2,red,5,9,plain,exactly,eight,black,No,NA,3720,60
A2AAY4VT9L71SY,English,0.6087842996455795,5,red,1,black,6,black,1,red,6,7,plain,less than,seven,black,No,NA,6817,13
A2AAY4VT9L71SY,English,0.8101380740099308,6,red,4,black,4,black,5,red,11,8,existential,exactly,six,red,No,NA,2702,70
A2AAY4VT9L71SY,English,0.2142845444887589,5,black,5,black,1,red,3,red,4,10,plain,exactly,eight,black,No,NA,2928,28
A2AAY4VT9L71SY,English,0.2912586371037248,6,red,5,red,6,black,4,black,11,10,existential,less than,four,black,No,NA,5254,58
A2AAY4VT9L71SY,English,0.29780597037422984,2,red,2,black,2,red,3,black,4,5,plain,only,four,red,No,NA,4574,100
A2AAY4VT9L71SY,English,0.14247442708659497,5,black,4,black,5,red,1,red,6,9,existential,bare,six,black,No,NA,4575,90
A2AAY4VT9L71SY,English,0.627058800362946,4,red,3,black,1,black,6,red,10,4,plain,only,eight,red,No,NA,2470,73
A2AAY4VT9L71SY,English,0.40069512943861907,2,black,4,red,3,red,5,black,7,7,existential,less than,seven,black,No,NA,4488,13
A2AAY4VT9L71SY,English,0.6718658023552294,5,black,6,red,3,red,5,black,9,10,plain,more than,five,black,Yes,22,4830,22
A2AAY4VT9L71SY,English,0.6756178711704646,2,red,4,black,4,red,3,black,6,7,existential,only,five,black,No,NA,4623,25
A2AAY4VT9L71SY,English,0.9064511109736221,2,red,1,black,5,red,2,black,7,3,plain,bare,six,red,No,NA,4061,93
A2AAY4VT9L71SY,English,0.27264080011969105,4,red,1,black,2,black,5,red,9,3,plain,only,eight,red,No,NA,4711,27
A2AAY4VT9L71SY,English,0.8408392266984487,3,black,1,red,4,red,2,black,5,5,existential,less than,four,red,No,NA,4759,3
A2AAY4VT9L71SY,English,0.6794962051912571,2,black,3,black,4,red,1,red,5,5,existential,exactly,five,black,No,NA,17456,62
A2AAY4VT9L71SY,English,0.960977713933212,3,black,6,black,2,red,1,red,3,9,existential,only,eight,red,No,NA,3686,0
A2AAY4VT9L71SY,English,0.44968787545059896,1,black,6,black,2,red,1,red,3,7,existential,exactly,seven,black,No,NA,2871,100
A2AAY4VT9L71SY,English,0.348199942919998,5,red,6,black,4,red,2,black,9,8,plain,less than,seven,black,No,NA,5509,24
A2AAY4VT9L71SY,English,0.5827767606042583,5,red,6,red,5,black,6,black,11,11,existential,exactly,seven,black,No,NA,2615,75
A2AAY4VT9L71SY,English,0.5688222310890669,1,red,4,black,1,black,6,red,7,5,plain,bare,seven,red,No,NA,3248,100
A2AAY4VT9L71SY,English,0.001775467372202466,5,red,1,red,2,black,3,black,6,5,existential,more than,five,black,No,NA,3606,0
A2AAY4VT9L71SY,English,0.13451969428977828,3,black,6,red,5,black,6,red,12,8,plain,exactly,six,black,No,NA,6751,26
A2AAY4VT9L71SY,English,0.9568266444736351,5,black,2,red,3,black,6,red,8,8,existential,less than,five,black,No,NA,3949,0
A2AAY4VT9L71SY,English,0.8183671077808029,2,black,2,red,4,black,6,red,8,6,plain,more than,eight,red,No,NA,7293,7
A35NBUVLJDU499,english,0.9098319362263664,2,red,6,black,2,black,1,red,3,8,existential,less than,seven,black,No,NA,5866,5
A35NBUVLJDU499,english,0.36876075812523457,2,red,4,black,2,red,2,black,4,6,existential,bare,six,black,No,NA,2923,100
A35NBUVLJDU499,english,0.2196299534234193,4,black,2,red,1,black,6,red,8,5,existential,only,seven,black,No,NA,2790,13
A35NBUVLJDU499,english,0.8501614611715512,4,black,1,black,4,red,5,red,9,5,existential,exactly,seven,red,No,NA,3293,0
A35NBUVLJDU499,english,0.9157635437941911,2,red,3,black,3,black,3,red,5,6,plain,exactly,seven,red,No,NA,3196,4
A35NBUVLJDU499,english,0.26984573044607274,5,black,5,red,4,black,4,red,9,9,plain,less than,seven,red,No,NA,3722,0
A35NBUVLJDU499,english,0.5219246977521841,6,red,2,red,2,black,5,black,8,7,plain,bare,eight,black,No,NA,2766,14
A35NBUVLJDU499,english,0.04639697119910213,5,black,6,red,2,black,4,red,10,7,existential,only,six,black,No,NA,2826,12
A35NBUVLJDU499,english,0.9421577331800578,5,red,4,red,6,black,5,black,9,11,existential,exactly,seven,black,No,NA,3731,8
A35NBUVLJDU499,english,0.11902939438189719,6,black,5,red,5,red,4,black,10,10,existential,more than,four,red,No,NA,4655,100
A35NBUVLJDU499,english,0.9575662410333572,1,black,6,red,3,red,3,black,9,4,plain,less than,five,black,No,NA,3929,100
A35NBUVLJDU499,english,0.6418754412083537,6,red,1,black,5,red,6,black,11,7,existential,more than,eight,red,No,NA,4469,79
A35NBUVLJDU499,english,0.18598390030471834,5,red,3,black,6,red,3,black,11,6,plain,bare,four,black,Yes,37,5358,37
A35NBUVLJDU499,english,0.6333726427118932,5,black,4,red,1,red,5,black,5,10,existential,more than,seven,black,No,NA,3262,100
A35NBUVLJDU499,english,0.8599629057070581,4,red,6,black,4,red,6,black,8,12,existential,more than,six,black,No,NA,2060,91
A35NBUVLJDU499,english,0.13752934290195085,4,red,5,red,6,black,3,black,9,9,plain,bare,five,red,No,NA,2619,4
A35NBUVLJDU499,english,0.8885764186708353,5,red,6,black,5,red,6,black,10,12,plain,only,four,red,No,NA,2252,5
A35NBUVLJDU499,english,0.9662467226330205,3,red,2,black,1,black,1,red,4,3,existential,only,five,red,No,NA,2232,3
A35NBUVLJDU499,english,0.7420101733966188,2,black,2,red,3,black,4,red,6,5,plain,only,six,red,No,NA,2820,90
A35NBUVLJDU499,english,0.1324174922290603,1,red,3,black,6,red,5,black,7,8,plain,bare,seven,red,No,NA,3156,100
A35NBUVLJDU499,english,0.2371675446330308,1,black,1,black,1,red,4,red,5,2,existential,exactly,eight,red,No,NA,2566,7
A35NBUVLJDU499,english,0.5589244073849656,3,black,3,red,5,black,5,red,8,8,existential,more than,seven,red,No,NA,4018,88
A35NBUVLJDU499,english,0.8988413420848821,1,red,3,black,4,black,3,red,4,7,existential,exactly,five,black,No,NA,3437,9
A35NBUVLJDU499,english,0.541243237228318,3,red,4,black,2,red,5,black,5,9,plain,only,six,red,No,NA,2618,17
A35NBUVLJDU499,english,0.7227548144648807,5,red,3,red,4,black,5,black,8,9,existential,only,seven,black,No,NA,5746,1
A35NBUVLJDU499,english,0.12265810322647719,5,red,5,red,6,black,6,black,10,12,plain,more than,four,red,Yes,92,6449,92
A35NBUVLJDU499,english,0.8145892955891376,1,black,3,red,4,black,3,red,6,5,existential,only,six,red,No,NA,2925,97
A35NBUVLJDU499,english,0.9935113059336788,5,black,6,black,5,red,2,red,7,11,plain,less than,six,red,No,NA,3078,0
A35NBUVLJDU499,english,0.3083672427121086,5,black,1,red,3,black,4,red,5,8,existential,exactly,five,red,No,NA,1966,96
A35NBUVLJDU499,english,0.8775252821505266,6,black,4,red,2,black,4,red,8,8,existential,bare,six,black,No,NA,2457,9
A35NBUVLJDU499,english,0.991489006074507,4,red,3,red,3,black,1,black,7,4,existential,more than,five,red,No,NA,3540,90
A35NBUVLJDU499,english,0.37348986227152803,6,black,1,black,6,red,5,red,11,7,existential,exactly,six,red,No,NA,2499,4
A35NBUVLJDU499,english,0.9220165234843651,4,black,4,red,3,black,4,red,8,7,plain,less than,six,red,No,NA,3576,0
A35NBUVLJDU499,english,0.14003023257955693,6,black,4,red,5,red,1,black,9,7,existential,exactly,four,red,No,NA,1820,3
A35NBUVLJDU499,english,0.08747150286855077,4,red,4,red,5,black,1,black,8,6,plain,only,seven,black,No,NA,3380,15
A35NBUVLJDU499,english,0.7013410006879375,6,black,1,red,4,black,6,red,7,10,existential,less than,seven,black,No,NA,2427,0
A35NBUVLJDU499,english,0.6095051002295795,6,red,4,black,5,black,5,red,11,9,existential,more than,seven,black,No,NA,3084,95
A35NBUVLJDU499,english,0.8796896811600432,2,black,6,black,1,red,2,red,3,8,existential,more than,eight,red,No,NA,2367,0
A35NBUVLJDU499,english,0.9176997466471668,1,black,3,black,6,red,1,red,7,4,plain,less than,seven,red,No,NA,3047,2
A35NBUVLJDU499,english,0.9673696928034495,4,red,4,black,6,black,6,red,10,10,existential,exactly,seven,black,No,NA,3827,0
AGU3P5LLHVI5X,English,0.13304316578432918,6,red,2,red,5,black,1,black,8,6,plain,less than,eight,red,No,NA,14762,3
AGU3P5LLHVI5X,English,0.3496854386758059,1,black,1,red,6,black,5,red,6,7,plain,more than,seven,red,No,NA,3791,8
AGU3P5LLHVI5X,English,0.33227985445410013,5,black,5,red,6,red,5,black,11,10,plain,bare,five,black,No,NA,5788,61
AGU3P5LLHVI5X,English,0.9802235362585634,3,black,6,black,4,red,4,red,8,9,existential,bare,six,red,No,NA,13322,11
AGU3P5LLHVI5X,English,0.17478983965702355,6,red,4,black,2,red,3,black,8,7,existential,only,five,red,No,NA,8736,4
AGU3P5LLHVI5X,English,0.9806091580539942,6,red,1,red,6,black,6,black,7,12,existential,exactly,eight,black,No,NA,7286,75
AGU3P5LLHVI5X,English,0.7679053959436715,4,black,2,black,1,red,1,red,2,6,plain,bare,four,red,No,NA,4602,8
AGU3P5LLHVI5X,English,0.4637267349753529,3,black,4,black,2,red,3,red,5,7,existential,bare,eight,red,No,NA,5460,5
AGU3P5LLHVI5X,English,0.5514284821692854,1,red,5,black,3,black,1,red,2,8,existential,exactly,five,red,No,NA,3307,3
AGU3P5LLHVI5X,English,0.2295901346951723,2,black,2,red,5,black,3,red,5,7,plain,less than,four,black,No,NA,4548,7
AGU3P5LLHVI5X,English,0.45093238912522793,1,black,4,black,1,red,2,red,3,5,existential,bare,five,red,No,NA,3790,7
AGU3P5LLHVI5X,English,0.4350740371737629,3,red,6,red,4,black,2,black,9,6,existential,only,eight,black,No,NA,5819,6
AGU3P5LLHVI5X,English,0.997497426578775,2,red,5,red,1,black,2,black,7,3,plain,only,seven,red,Yes,82,6209,82
AGU3P5LLHVI5X,English,0.09295792621560395,2,black,2,red,2,red,6,black,4,8,plain,less than,seven,red,No,NA,4852,90
AGU3P5LLHVI5X,English,0.9108657555188984,1,red,4,black,6,black,1,red,2,10,plain,bare,six,red,No,NA,2589,13
AGU3P5LLHVI5X,English,0.4500229759141803,6,black,2,black,6,red,4,red,10,8,existential,only,eight,black,No,NA,7254,100
AGU3P5LLHVI5X,English,0.11280640633776784,3,red,2,red,5,black,5,black,5,10,existential,more than,five,black,No,NA,4166,100
AGU3P5LLHVI5X,English,0.3416641077492386,6,black,6,red,2,red,3,black,8,9,existential,less than,six,black,No,NA,4290,3
AGU3P5LLHVI5X,English,0.8299855801742524,5,black,3,black,5,red,1,red,6,8,plain,only,seven,red,No,NA,4383,3
AGU3P5LLHVI5X,English,0.58197136153467,1,red,3,black,1,black,2,red,3,4,existential,only,eight,red,No,NA,3760,2
AGU3P5LLHVI5X,English,0.5563758783973753,2,black,4,red,3,red,1,black,7,3,plain,bare,five,black,No,NA,3120,1
AGU3P5LLHVI5X,English,0.33554628887213767,2,red,1,black,1,black,4,red,6,2,plain,only,eight,black,No,NA,4196,1
AGU3P5LLHVI5X,English,0.017558974912390113,1,black,3,red,4,black,1,red,4,5,plain,exactly,six,black,No,NA,5383,5
AGU3P5LLHVI5X,English,0.08278007782064378,5,red,6,red,6,black,2,black,11,8,plain,more than,six,black,No,NA,3698,97
AGU3P5LLHVI5X,English,0.5313705306034535,1,black,1,black,2,red,6,red,8,2,plain,more than,six,red,No,NA,2824,99
AGU3P5LLHVI5X,English,0.5335778123699129,6,black,5,red,6,red,2,black,11,8,existential,only,eight,black,Yes,93,3759,93
AGU3P5LLHVI5X,English,0.14936721418052912,4,black,4,red,1,red,6,black,5,10,existential,less than,seven,red,No,NA,4181,94
AGU3P5LLHVI5X,English,0.6044950771611184,2,black,5,red,5,red,1,black,10,3,plain,bare,six,black,No,NA,3183,10
AGU3P5LLHVI5X,English,0.07259614998474717,6,red,3,black,3,red,1,black,9,4,plain,exactly,four,red,No,NA,5397,22
AGU3P5LLHVI5X,English,0.5144045094493777,4,red,2,black,4,red,3,black,8,5,existential,only,seven,black,No,NA,5226,10
AGU3P5LLHVI5X,English,0.7373208762146533,2,red,3,black,1,red,5,black,3,8,existential,bare,five,black,No,NA,4103,21
AGU3P5LLHVI5X,English,0.7725586683955044,4,red,1,black,2,red,2,black,6,3,plain,less than,eight,red,No,NA,4805,92
AGU3P5LLHVI5X,English,0.3319891053251922,2,red,1,black,1,red,2,black,3,3,plain,exactly,eight,red,No,NA,5210,7
AGU3P5LLHVI5X,English,0.062321182107552886,2,black,6,red,2,black,1,red,7,4,plain,only,eight,red,No,NA,9641,7
AGU3P5LLHVI5X,English,0.2796413491014391,4,red,1,black,2,black,2,red,6,3,plain,more than,five,black,No,NA,3401,4
AGU3P5LLHVI5X,English,0.6301493879873306,1,red,3,black,3,red,5,black,4,8,existential,more than,seven,red,No,NA,7453,1
AGU3P5LLHVI5X,English,0.1276215659454465,4,red,3,red,1,black,3,black,7,4,existential,less than,six,red,No,NA,6412,1
AGU3P5LLHVI5X,English,0.09355039056390524,4,black,4,red,2,black,3,red,7,6,existential,more than,six,red,No,NA,4118,94
AGU3P5LLHVI5X,English,0.6920774816535413,3,red,1,black,1,red,4,black,4,5,plain,bare,seven,red,No,NA,2917,3
AGU3P5LLHVI5X,English,0.434351306874305,4,black,6,red,1,red,5,black,7,9,plain,more than,five,black,No,NA,3183,96
A9KHJY9K5NG2W,english,0.475641113421871,3,black,5,red,2,black,5,red,10,5,plain,only,four,black,No,NA,10703,0
A9KHJY9K5NG2W,english,0.284800182410202,5,red,5,black,5,black,3,red,8,10,existential,only,five,red,No,NA,5484,0
A9KHJY9K5NG2W,english,0.04301996964014543,6,red,4,black,6,black,5,red,11,10,existential,exactly,six,black,No,NA,14856,0
A9KHJY9K5NG2W,english,0.677876959892338,4,red,3,black,1,black,2,red,6,4,existential,more than,seven,red,No,NA,6480,0
A9KHJY9K5NG2W,english,0.6112525299213776,4,red,3,black,1,red,2,black,5,5,existential,more than,eight,black,No,NA,7496,0
A9KHJY9K5NG2W,english,0.4520644960426762,2,red,3,red,3,black,2,black,5,5,plain,less than,four,red,No,NA,12040,0
A9KHJY9K5NG2W,english,0.1867797717262576,5,red,2,black,5,black,3,red,8,7,existential,exactly,seven,black,No,NA,5912,100
A9KHJY9K5NG2W,english,0.21973188974150193,6,red,2,black,6,black,1,red,7,8,existential,exactly,seven,red,No,NA,5456,100
A9KHJY9K5NG2W,english,0.3705524274399692,5,red,4,black,1,black,4,red,9,5,plain,only,five,red,No,NA,6400,0
A9KHJY9K5NG2W,english,0.7551433828307945,4,black,2,black,4,red,2,red,6,6,plain,only,six,black,No,NA,9928,100
A9KHJY9K5NG2W,english,0.17980395065169485,1,red,6,red,1,black,3,black,7,4,existential,less than,eight,red,No,NA,6376,100
A9KHJY9K5NG2W,english,0.7103651041548946,3,black,5,red,3,red,2,black,8,5,plain,exactly,five,red,No,NA,4991,0
A9KHJY9K5NG2W,english,0.030420351321857053,1,red,1,red,1,black,2,black,2,3,existential,less than,five,red,Yes,34,5255,34
A9KHJY9K5NG2W,english,0.41018318275010346,4,black,5,black,2,red,3,red,5,9,existential,exactly,four,red,No,NA,6072,0
A9KHJY9K5NG2W,english,0.7009592761712302,1,black,5,black,2,red,4,red,6,6,existential,bare,six,red,No,NA,7623,100
A9KHJY9K5NG2W,english,0.7979668549084158,2,red,6,black,6,black,2,red,4,12,plain,more than,eight,black,No,NA,4168,100
A9KHJY9K5NG2W,english,0.9170970280329036,4,red,5,black,4,red,2,black,8,7,plain,exactly,four,red,No,NA,5440,0
A9KHJY9K5NG2W,english,0.3209862217579037,2,black,4,red,3,black,2,red,6,5,plain,less than,six,black,No,NA,5408,100
A9KHJY9K5NG2W,english,0.12371188083612128,1,black,6,black,1,red,5,red,6,7,plain,exactly,four,red,No,NA,4024,0
A9KHJY9K5NG2W,english,0.5236442166471396,2,red,1,black,2,black,6,red,8,3,plain,exactly,eight,black,No,NA,10151,0
A9KHJY9K5NG2W,english,0.42288893302863284,5,black,6,red,3,red,2,black,9,7,existential,bare,seven,black,No,NA,4512,100
A9KHJY9K5NG2W,english,0.9765994106952058,1,black,3,black,6,red,4,red,10,4,plain,only,seven,red,No,NA,6567,0
A9KHJY9K5NG2W,english,0.06312001328571015,4,black,2,red,2,red,5,black,4,9,plain,less than,five,black,No,NA,4456,0
A9KHJY9K5NG2W,english,0.8933859693824029,6,red,6,red,1,black,1,black,12,2,plain,more than,seven,red,No,NA,4487,100
A9KHJY9K5NG2W,english,0.963383463528272,6,black,4,red,1,red,4,black,5,10,existential,bare,eight,red,No,NA,9624,0
A9KHJY9K5NG2W,english,0.2799211138656804,5,black,1,black,6,red,5,red,11,6,existential,less than,four,black,Yes,43,6304,43
A9KHJY9K5NG2W,english,0.3250210156852573,4,black,1,black,5,red,5,red,10,5,plain,bare,five,red,No,NA,17713,80
A9KHJY9K5NG2W,english,0.5770371445132992,1,red,4,black,3,red,2,black,4,6,existential,bare,four,black,No,NA,7047,10
A9KHJY9K5NG2W,english,0.9194458297606536,2,red,3,red,2,black,3,black,5,5,plain,less than,eight,black,No,NA,8344,100
A9KHJY9K5NG2W,english,0.025688805794386482,1,black,3,red,5,red,1,black,8,2,plain,more than,six,black,No,NA,8207,0
A9KHJY9K5NG2W,english,0.005932983685275284,3,red,6,red,5,black,2,black,9,7,plain,exactly,four,red,No,NA,5232,0
A9KHJY9K5NG2W,english,0.3789603131800595,1,black,1,red,3,red,4,black,4,5,existential,only,four,black,No,NA,13576,0
